filename,emotion,pixels
im2070.png,fearful,[89 89 89 ... 22 22 22]
im820.png,fearful,[113 113 113 ...  27  27  27]
im1156.png,fearful,[202 202 202 ...  35  35  35]
im2717.png,fearful,[216 216 216 ...  88  88  88]
im603.png,fearful,[ 52  52  52 ... 154 154 154]
im197.png,fearful,[80 80 80 ... 58 58 58]
im1768.png,fearful,[4 4 4 ... 4 4 4]
im1348.png,fearful,[240 240 240 ...  34  34  34]
im3691.png,fearful,[ 9  9  9 ... 13 13 13]
im2344.png,fearful,[ 70  70  70 ... 255 255 255]
im1162.png,fearful,[131 131 131 ... 133 133 133]
im2500.png,fearful,[255 255 255 ...  26  26  26]
im2364.png,fearful,[220 220 220 ... 249 249 249]
im2235.png,fearful,[174 174 174 ...   2   2   2]
im2696.png,fearful,[123 123 123 ... 158 158 158]
im2384.png,fearful,[55 55 55 ... 63 63 63]
im3794.png,fearful,[ 48  48  48 ... 100 100 100]
im2399.png,fearful,[ 79  79  79 ... 228 228 228]
im904.png,fearful,[ 68  68  68 ... 197 197 197]
im2338.png,fearful,[250 250 250 ...  96  96  96]
im3019.png,fearful,[254 254 254 ...  53  53  53]
im1474.png,fearful,[216 216 216 ... 124 124 124]
im2813.png,fearful,[124 124 124 ...  70  70  70]
im1834.png,fearful,[193 193 193 ...   9   9   9]
im2494.png,fearful,[230 230 230 ... 255 255 255]
im2674.png,fearful,[29 29 29 ... 21 21 21]
im2613.png,fearful,[177 177 177 ... 160 160 160]
im506.png,fearful,[29 29 29 ...  0  0  0]
im2841.png,fearful,[ 41  41  41 ... 202 202 202]
im2192.png,fearful,[80 80 80 ... 63 63 63]
im1954.png,fearful,[170 170 170 ... 222 222 222]
im913.png,fearful,[ 25  25  25 ... 185 185 185]
im1417.png,fearful,[ 18  18  18 ... 166 166 166]
im1953.png,fearful,[29 29 29 ...  9  9  9]
im2766.png,fearful,[86 86 86 ... 85 85 85]
im2731.png,fearful,[ 47  47  47 ... 149 149 149]
im886.png,fearful,[81 81 81 ... 54 54 54]
im463.png,fearful,[178 178 178 ... 147 147 147]
im1424.png,fearful,[154 154 154 ... 133 133 133]
im2342.png,fearful,[58 58 58 ... 60 60 60]
im1636.png,fearful,[  4   4   4 ... 137 137 137]
im3567.png,fearful,[244 244 244 ...  10  10  10]
im941.png,fearful,[ 3  3  3 ... 31 31 31]
im3945.png,fearful,[185 185 185 ... 255 255 255]
im3004.png,fearful,[171 171 171 ...  94  94  94]
im3429.png,fearful,[92 92 92 ... 29 29 29]
im3709.png,fearful,[101 101 101 ... 123 123 123]
im2639.png,fearful,[254 254 254 ... 240 240 240]
im1139.png,fearful,[251 251 251 ... 255 255 255]
im516.png,fearful,[214 214 214 ...  14  14  14]
im966.png,fearful,[156 156 156 ... 180 180 180]
im1520.png,fearful,[112 112 112 ... 187 187 187]
im1112.png,fearful,[ 8  8  8 ... 14 14 14]
im1322.png,fearful,[ 1  1  1 ... 30 30 30]
im1149.png,fearful,[54 54 54 ... 82 82 82]
im497.png,fearful,[ 6  6  6 ... 46 46 46]
im2101.png,fearful,[236 236 236 ...  58  58  58]
im2627.png,fearful,[85 85 85 ... 71 71 71]
im449.png,fearful,[47 47 47 ... 95 95 95]
im1147.png,fearful,[255 255 255 ...  57  57  57]
im2103.png,fearful,[255 255 255 ...  54  54  54]
im3435.png,fearful,[224 224 224 ... 156 156 156]
im1317.png,fearful,[26 26 26 ... 94 94 94]
im547.png,fearful,[209 209 209 ...  59  59  59]
im583.png,fearful,[ 53  53  53 ... 161 161 161]
im2022.png,fearful,[238 238 238 ... 142 142 142]
im1911.png,fearful,[ 91  91  91 ... 213 213 213]
im1031.png,fearful,[130 130 130 ...  62  62  62]
im2663.png,fearful,[254 254 254 ...  88  88  88]
im2572.png,fearful,[192 192 192 ... 160 160 160]
im126.png,fearful,[  5   5   5 ... 140 140 140]
im1823.png,fearful,[136 136 136 ... 100 100 100]
im3117.png,fearful,[122 122 122 ...  54  54  54]
im3689.png,fearful,[212 212 212 ... 138 138 138]
im3703.png,fearful,[ 7  7  7 ... 12 12 12]
im1902.png,fearful,[246 246 246 ... 211 211 211]
im1311.png,fearful,[55 55 55 ... 45 45 45]
im1467.png,fearful,[79 79 79 ...  0  0  0]
im3639.png,fearful,[112 112 112 ... 105 105 105]
im2223.png,fearful,[201 201 201 ...  46  46  46]
im2714.png,fearful,[  0   0   0 ... 208 208 208]
im2810.png,fearful,[ 56  56  56 ... 213 213 213]
im633.png,fearful,[102 102 102 ...  90  90  90]
im2403.png,fearful,[39 39 39 ... 17 17 17]
im1393.png,fearful,[139 139 139 ...  74  74  74]
im548.png,fearful,[203 203 203 ...   0   0   0]
im1382.png,fearful,[169 169 169 ... 152 152 152]
im1453.png,fearful,[ 40  40  40 ... 122 122 122]
im1055.png,fearful,[174 174 174 ...   6   6   6]
im1267.png,fearful,[78 78 78 ... 61 61 61]
im3173.png,fearful,[115 115 115 ...  85  85  85]
im1663.png,fearful,[ 13  13  13 ... 140 140 140]
im840.png,fearful,[30 30 30 ...  5  5  5]
im1214.png,fearful,[23 23 23 ... 34 34 34]
im2274.png,fearful,[ 1  1  1 ... 80 80 80]
im2952.png,fearful,[53 53 53 ... 63 63 63]
im2626.png,fearful,[19 19 19 ... 19 19 19]
im2154.png,fearful,[247 247 247 ... 247 247 247]
im1622.png,fearful,[126 126 126 ... 196 196 196]
im2433.png,fearful,[133 133 133 ... 145 145 145]
im994.png,fearful,[118 118 118 ... 112 112 112]
im181.png,fearful,[23 23 23 ... 33 33 33]
im3837.png,fearful,[163 163 163 ... 251 251 251]
im1468.png,fearful,[255 255 255 ... 177 177 177]
im4035.png,fearful,[65 65 65 ... 30 30 30]
im1606.png,fearful,[27 27 27 ... 43 43 43]
im14.png,fearful,[162 162 162 ...  10  10  10]
im1459.png,fearful,[194 194 194 ... 138 138 138]
im3255.png,fearful,[255 255 255 ... 255 255 255]
im2543.png,fearful,[240 240 240 ...  41  41  41]
im2172.png,fearful,[248 248 248 ...   1   1   1]
im3182.png,fearful,[255 255 255 ... 206 206 206]
im2637.png,fearful,[ 91  91  91 ... 154 154 154]
im1499.png,fearful,[42 42 42 ... 36 36 36]
im1076.png,fearful,[86 86 86 ... 24 24 24]
im273.png,fearful,[49 49 49 ... 68 68 68]
im1992.png,fearful,[197 197 197 ... 209 209 209]
im245.png,fearful,[ 31  31  31 ... 246 246 246]
im1073.png,fearful,[152 152 152 ... 193 193 193]
im2670.png,fearful,[18 18 18 ... 18 18 18]
im3055.png,fearful,[120 120 120 ...  16  16  16]
im3003.png,fearful,[ 10  10  10 ... 211 211 211]
im262.png,fearful,[27 27 27 ... 48 48 48]
im776.png,fearful,[ 82  82  82 ... 206 206 206]
im1741.png,fearful,[ 43  43  43 ... 187 187 187]
im1803.png,fearful,[  8   8   8 ... 127 127 127]
im2601.png,fearful,[103 103 103 ...  79  79  79]
im1565.png,fearful,[0 0 0 ... 0 0 0]
im2824.png,fearful,[255 255 255 ... 188 188 188]
im2549.png,fearful,[217 217 217 ... 222 222 222]
im3749.png,fearful,[254 254 254 ...  23  23  23]
im997.png,fearful,[215 215 215 ... 157 157 157]
im2441.png,fearful,[ 17  17  17 ... 228 228 228]
im1445.png,fearful,[249 249 249 ...  41  41  41]
im2066.png,fearful,[133 133 133 ...  35  35  35]
im2616.png,fearful,[224 224 224 ... 255 255 255]
im1821.png,fearful,[29 29 29 ... 11 11 11]
im552.png,fearful,[73 73 73 ... 22 22 22]
im1056.png,fearful,[243 243 243 ... 227 227 227]
im1985.png,fearful,[18 18 18 ... 72 72 72]
im1346.png,fearful,[195 195 195 ... 177 177 177]
im1166.png,fearful,[168 168 168 ... 255 255 255]
im2297.png,fearful,[42 42 42 ... 12 12 12]
im1094.png,fearful,[164 164 164 ... 216 216 216]
im1671.png,fearful,[ 88  88  88 ... 104 104 104]
im981.png,fearful,[117 117 117 ... 117 117 117]
im3278.png,fearful,[ 33  33  33 ... 232 232 232]
im1489.png,fearful,[90 90 90 ... 75 75 75]
im3532.png,fearful,[63 63 63 ...  2  2  2]
im2322.png,fearful,[100 100 100 ...  14  14  14]
im515.png,fearful,[128 128 128 ...  21  21  21]
im2922.png,fearful,[255 255 255 ... 255 255 255]
im3296.png,fearful,[213 213 213 ...  19  19  19]
im180.png,fearful,[31 31 31 ... 22 22 22]
im681.png,fearful,[ 13  13  13 ... 175 175 175]
im679.png,fearful,[ 83  83  83 ... 193 193 193]
im2944.png,fearful,[ 3  3  3 ... 25 25 25]
im3413.png,fearful,[166 166 166 ... 132 132 132]
im3948.png,fearful,[19 19 19 ... 58 58 58]
im2169.png,fearful,[241 241 241 ... 183 183 183]
im1969.png,fearful,[173 173 173 ...  51  51  51]
im1138.png,fearful,[201 201 201 ...  12  12  12]
im2423.png,fearful,[ 99  99  99 ... 212 212 212]
im430.png,fearful,[ 25  25  25 ... 236 236 236]
im1469.png,fearful,[165 165 165 ...  81  81  81]
im2298.png,fearful,[73 73 73 ...  0  0  0]
im1812.png,fearful,[19 19 19 ... 57 57 57]
im2638.png,fearful,[ 3  3  3 ... 31 31 31]
im1197.png,fearful,[255 255 255 ...  17  17  17]
im1376.png,fearful,[184 184 184 ... 124 124 124]
im244.png,fearful,[14 14 14 ... 13 13 13]
im1767.png,fearful,[184 184 184 ... 230 230 230]
im3283.png,fearful,[172 172 172 ... 183 183 183]
im3133.png,fearful,[114 114 114 ... 211 211 211]
im3505.png,fearful,[0 0 0 ... 2 2 2]
im587.png,fearful,[229 229 229 ...  67  67  67]
im2060.png,fearful,[32 32 32 ...  0  0  0]
im309.png,fearful,[76 76 76 ... 44 44 44]
im1504.png,fearful,[ 69  69  69 ... 255 255 255]
im910.png,fearful,[191 191 191 ...  47  47  47]
im3706.png,fearful,[205 205 205 ... 112 112 112]
im3741.png,fearful,[255 255 255 ...  47  47  47]
im3721.png,fearful,[ 67  67  67 ... 154 154 154]
im1987.png,fearful,[242 242 242 ... 119 119 119]
im2130.png,fearful,[254 254 254 ... 254 254 254]
im725.png,fearful,[230 230 230 ... 187 187 187]
im2795.png,fearful,[ 3  3  3 ... 34 34 34]
im415.png,fearful,[18 18 18 ... 66 66 66]
im2249.png,fearful,[254 254 254 ... 114 114 114]
im3016.png,fearful,[182 182 182 ... 220 220 220]
im917.png,fearful,[  1   1   1 ... 218 218 218]
im1266.png,fearful,[6 6 6 ... 1 1 1]
im3729.png,fearful,[ 66  66  66 ... 205 205 205]
im374.png,fearful,[105 105 105 ...  17  17  17]
im62.png,fearful,[184 184 184 ... 179 179 179]
im477.png,fearful,[64 64 64 ... 56 56 56]
im171.png,fearful,[254 254 254 ...  14  14  14]
im1722.png,fearful,[254 254 254 ...  49  49  49]
im758.png,fearful,[130 130 130 ...  60  60  60]
im1513.png,fearful,[158 158 158 ...  64  64  64]
im1193.png,fearful,[157 157 157 ... 196 196 196]
im2640.png,fearful,[188 188 188 ... 145 145 145]
im3918.png,fearful,[100 100 100 ... 136 136 136]
im18.png,fearful,[  1   1   1 ... 170 170 170]
im1385.png,fearful,[227 227 227 ... 182 182 182]
im1066.png,fearful,[249 249 249 ... 102 102 102]
im2080.png,fearful,[ 31  31  31 ... 247 247 247]
im2459.png,fearful,[169 169 169 ...  95  95  95]
im3428.png,fearful,[255 255 255 ...  54  54  54]
im1959.png,fearful,[254 254 254 ... 254 254 254]
im3430.png,fearful,[238 238 238 ...   3   3   3]
im1996.png,fearful,[217 217 217 ... 131 131 131]
im266.png,fearful,[148 148 148 ...  99  99  99]
im3324.png,fearful,[ 91  91  91 ... 163 163 163]
im1984.png,fearful,[225 225 225 ...  79  79  79]
im1300.png,fearful,[18 18 18 ... 41 41 41]
im973.png,fearful,[15 15 15 ... 75 75 75]
im3944.png,fearful,[42 42 42 ... 88 88 88]
im2929.png,fearful,[1 1 1 ... 0 0 0]
im1442.png,fearful,[68 68 68 ...  9  9  9]
im3809.png,fearful,[ 31  31  31 ... 183 183 183]
im341.png,fearful,[100 100 100 ... 193 193 193]
im1577.png,fearful,[148 148 148 ...  15  15  15]
im94.png,fearful,[ 10  10  10 ... 172 172 172]
im1807.png,fearful,[72 72 72 ... 11 11 11]
im3646.png,fearful,[ 64  64  64 ... 237 237 237]
im3050.png,fearful,[116 116 116 ... 236 236 236]
im4041.png,fearful,[ 91  91  91 ... 175 175 175]
im1025.png,fearful,[  1   1   1 ... 223 223 223]
im2919.png,fearful,[191 191 191 ... 192 192 192]
im34.png,fearful,[125 125 125 ... 221 221 221]
im2475.png,fearful,[255 255 255 ... 114 114 114]
im3221.png,fearful,[241 241 241 ... 255 255 255]
im66.png,fearful,[255 255 255 ... 134 134 134]
im1286.png,fearful,[216 216 216 ... 118 118 118]
im3708.png,fearful,[196 196 196 ...  30  30  30]
im2946.png,fearful,[167 167 167 ...  26  26  26]
im3485.png,fearful,[30 30 30 ...  5  5  5]
im1660.png,fearful,[207 207 207 ... 171 171 171]
im3322.png,fearful,[5 5 5 ... 1 1 1]
im3495.png,fearful,[217 217 217 ... 163 163 163]
im682.png,fearful,[ 84  84  84 ... 216 216 216]
im3126.png,fearful,[251 251 251 ... 137 137 137]
im1028.png,fearful,[48 48 48 ... 26 26 26]
im351.png,fearful,[105 105 105 ... 184 184 184]
im2880.png,fearful,[89 89 89 ... 35 35 35]
im3895.png,fearful,[ 84  84  84 ... 199 199 199]
im485.png,fearful,[ 8  8  8 ... 64 64 64]
im848.png,fearful,[45 45 45 ... 92 92 92]
im1403.png,fearful,[ 26  26  26 ... 210 210 210]
im616.png,fearful,[216 216 216 ...  88  88  88]
im2427.png,fearful,[125 125 125 ... 158 158 158]
im3842.png,fearful,[ 7  7  7 ... 77 77 77]
im696.png,fearful,[254 254 254 ... 255 255 255]
im1515.png,fearful,[115 115 115 ...  19  19  19]
im661.png,fearful,[252 252 252 ...  52  52  52]
im1222.png,fearful,[214 214 214 ...  38  38  38]
im2280.png,fearful,[ 53  53  53 ... 137 137 137]
im1037.png,fearful,[2 2 2 ... 0 0 0]
im33.png,fearful,[56 56 56 ... 23 23 23]
im113.png,fearful,[197 197 197 ... 194 194 194]
im850.png,fearful,[ 42  42  42 ... 163 163 163]
im3521.png,fearful,[ 95  95  95 ... 114 114 114]
im3996.png,fearful,[21 21 21 ... 38 38 38]
im523.png,fearful,[ 82  82  82 ... 102 102 102]
im161.png,fearful,[89 89 89 ... 29 29 29]
im2618.png,fearful,[41 41 41 ... 10 10 10]
im1001.png,fearful,[254 254 254 ... 255 255 255]
im2735.png,fearful,[185 185 185 ... 200 200 200]
im2377.png,fearful,[ 83  83  83 ... 254 254 254]
im1539.png,fearful,[20 20 20 ... 19 19 19]
im3724.png,fearful,[55 55 55 ... 44 44 44]
im862.png,fearful,[83 83 83 ... 19 19 19]
im474.png,fearful,[40 40 40 ... 19 19 19]
im2263.png,fearful,[182 182 182 ...  51  51  51]
im3158.png,fearful,[ 16  16  16 ... 234 234 234]
im2419.png,fearful,[255 255 255 ... 204 204 204]
im1506.png,fearful,[255 255 255 ... 127 127 127]
im740.png,fearful,[166 166 166 ... 145 145 145]
im1841.png,fearful,[248 248 248 ... 188 188 188]
im2832.png,fearful,[13 13 13 ... 21 21 21]
im2605.png,fearful,[ 48  48  48 ... 108 108 108]
im630.png,fearful,[195 195 195 ... 107 107 107]
im601.png,fearful,[50 50 50 ... 29 29 29]
im2291.png,fearful,[214 214 214 ... 154 154 154]
im2248.png,fearful,[249 249 249 ... 166 166 166]
im215.png,fearful,[126 126 126 ...  84  84  84]
im1185.png,fearful,[216 216 216 ... 103 103 103]
im937.png,fearful,[176 176 176 ... 128 128 128]
im1543.png,fearful,[71 71 71 ... 96 96 96]
im1847.png,fearful,[251 251 251 ... 105 105 105]
im3026.png,fearful,[124 124 124 ...  59  59  59]
im3506.png,fearful,[ 73  73  73 ... 189 189 189]
im3904.png,fearful,[185 185 185 ...   9   9   9]
im334.png,fearful,[93 93 93 ... 54 54 54]
im2449.png,fearful,[19 19 19 ... 23 23 23]
im1388.png,fearful,[84 84 84 ...  6  6  6]
im2491.png,fearful,[105 105 105 ...  95  95  95]
im1818.png,fearful,[112 112 112 ... 146 146 146]
im2175.png,fearful,[0 0 0 ... 0 0 0]
im378.png,fearful,[190 190 190 ... 184 184 184]
im614.png,fearful,[46 46 46 ... 25 25 25]
im2807.png,fearful,[166 166 166 ... 254 254 254]
im1230.png,fearful,[103 103 103 ...  24  24  24]
im1521.png,fearful,[105 105 105 ... 124 124 124]
im919.png,fearful,[197 197 197 ... 238 238 238]
im3039.png,fearful,[124 124 124 ... 240 240 240]
im866.png,fearful,[241 241 241 ...  83  83  83]
im2722.png,fearful,[38 38 38 ...  5  5  5]
im2481.png,fearful,[150 150 150 ... 228 228 228]
im2925.png,fearful,[198 198 198 ...  51  51  51]
im3820.png,fearful,[97 97 97 ... 27 27 27]
im2686.png,fearful,[153 153 153 ... 126 126 126]
im2238.png,fearful,[255 255 255 ... 250 250 250]
im1538.png,fearful,[115 115 115 ...  40  40  40]
im1332.png,fearful,[103 103 103 ...  12  12  12]
im3513.png,fearful,[ 64  64  64 ... 200 200 200]
im308.png,fearful,[254 254 254 ... 162 162 162]
im1714.png,fearful,[223 223 223 ... 217 217 217]
im1685.png,fearful,[255 255 255 ... 255 255 255]
im337.png,fearful,[ 99  99  99 ... 187 187 187]
im1449.png,fearful,[179 179 179 ... 213 213 213]
im2764.png,fearful,[82 82 82 ... 15 15 15]
im320.png,fearful,[24 24 24 ... 91 91 91]
im1846.png,fearful,[128 128 128 ... 253 253 253]
im3104.png,fearful,[182 182 182 ... 158 158 158]
im1590.png,fearful,[255 255 255 ... 255 255 255]
im1623.png,fearful,[23 23 23 ... 80 80 80]
im3123.png,fearful,[35 35 35 ...  3  3  3]
im3816.png,fearful,[ 5  5  5 ... 45 45 45]
im897.png,fearful,[9 9 9 ... 7 7 7]
im2734.png,fearful,[166 166 166 ... 249 249 249]
im3774.png,fearful,[23 23 23 ... 87 87 87]
im744.png,fearful,[60 60 60 ... 45 45 45]
im3661.png,fearful,[33 33 33 ... 20 20 20]
im3225.png,fearful,[ 76  76  76 ... 200 200 200]
im1151.png,fearful,[ 39  39  39 ... 153 153 153]
im3162.png,fearful,[75 75 75 ...  0  0  0]
im3542.png,fearful,[ 68  68  68 ... 190 190 190]
im466.png,fearful,[149 149 149 ... 242 242 242]
im2373.png,fearful,[230 230 230 ... 236 236 236]
im928.png,fearful,[249 249 249 ...  92  92  92]
im3453.png,fearful,[76 76 76 ... 14 14 14]
im3899.png,fearful,[243 243 243 ... 175 175 175]
im2699.png,fearful,[ 66  66  66 ... 115 115 115]
im1054.png,fearful,[140 140 140 ... 200 200 200]
im1328.png,fearful,[108 108 108 ... 232 232 232]
im1654.png,fearful,[ 15  15  15 ... 125 125 125]
im736.png,fearful,[159 159 159 ...  18  18  18]
im742.png,fearful,[144 144 144 ... 140 140 140]
im925.png,fearful,[128 128 128 ...  96  96  96]
im1835.png,fearful,[132 132 132 ... 158 158 158]
im2214.png,fearful,[142 142 142 ... 161 161 161]
im2598.png,fearful,[137 137 137 ... 193 193 193]
im2195.png,fearful,[178 178 178 ...   6   6   6]
im1567.png,fearful,[41 41 41 ... 78 78 78]
im1857.png,fearful,[111 111 111 ...  66  66  66]
im294.png,fearful,[98 98 98 ...  4  4  4]
im2838.png,fearful,[110 110 110 ... 102 102 102]
im2587.png,fearful,[193 193 193 ...   2   2   2]
im1791.png,fearful,[34 34 34 ...  2  2  2]
im339.png,fearful,[180 180 180 ...  42  42  42]
im2410.png,fearful,[ 51  51  51 ... 194 194 194]
im3881.png,fearful,[250 250 250 ...  61  61  61]
im3701.png,fearful,[102 102 102 ...  17  17  17]
im1013.png,fearful,[245 245 245 ... 253 253 253]
im2421.png,fearful,[  5   5   5 ... 114 114 114]
im854.png,fearful,[ 54  54  54 ... 239 239 239]
im873.png,fearful,[164 164 164 ... 145 145 145]
im3072.png,fearful,[253 253 253 ... 102 102 102]
im1924.png,fearful,[252 252 252 ... 244 244 244]
im1988.png,fearful,[173 173 173 ... 162 162 162]
im3064.png,fearful,[220 220 220 ... 182 182 182]
im3777.png,fearful,[ 23  23  23 ... 206 206 206]
im726.png,fearful,[206 206 206 ... 249 249 249]
im1928.png,fearful,[92 92 92 ... 15 15 15]
im1016.png,fearful,[255 255 255 ... 217 217 217]
im1089.png,fearful,[225 225 225 ... 135 135 135]
im2877.png,fearful,[79 79 79 ... 97 97 97]
im1093.png,fearful,[200 200 200 ... 212 212 212]
im2323.png,fearful,[ 31  31  31 ... 197 197 197]
im1355.png,fearful,[177 177 177 ...  81  81  81]
im639.png,fearful,[254 254 254 ...   1   1   1]
im1342.png,fearful,[173 173 173 ...  58  58  58]
im3056.png,fearful,[255 255 255 ... 241 241 241]
im1941.png,fearful,[180 180 180 ...  71  71  71]
im214.png,fearful,[103 103 103 ...  82  82  82]
im2497.png,fearful,[101 101 101 ... 155 155 155]
im63.png,fearful,[ 26  26  26 ... 234 234 234]
im133.png,fearful,[216 216 216 ...  17  17  17]
im2126.png,fearful,[242 242 242 ... 205 205 205]
im1879.png,fearful,[127 127 127 ... 180 180 180]
im2561.png,fearful,[24 24 24 ... 61 61 61]
im3400.png,fearful,[44 44 44 ... 21 21 21]
im3578.png,fearful,[151 151 151 ...  48  48  48]
im3462.png,fearful,[0 0 0 ... 0 0 0]
im1966.png,fearful,[ 62  62  62 ... 210 210 210]
im2892.png,fearful,[131 131 131 ... 238 238 238]
im2504.png,fearful,[156 156 156 ...  65  65  65]
im1765.png,fearful,[178 178 178 ...  96  96  96]
im795.png,fearful,[255 255 255 ... 255 255 255]
im3610.png,fearful,[171 171 171 ... 251 251 251]
im771.png,fearful,[255 255 255 ...  61  61  61]
im3270.png,fearful,[217 217 217 ...  70  70  70]
im1130.png,fearful,[ 11  11  11 ... 186 186 186]
im3768.png,fearful,[70 70 70 ... 48 48 48]
im3137.png,fearful,[186 186 186 ... 204 204 204]
im240.png,fearful,[35 35 35 ... 87 87 87]
im3731.png,fearful,[81 81 81 ... 93 93 93]
im2004.png,fearful,[191 191 191 ...  81  81  81]
im3552.png,fearful,[146 146 146 ... 136 136 136]
im3305.png,fearful,[164 164 164 ...  74  74  74]
im3431.png,fearful,[144 144 144 ...  48  48  48]
im732.png,fearful,[ 67  67  67 ... 181 181 181]
im2895.png,fearful,[  4   4   4 ... 225 225 225]
im4090.png,fearful,[255 255 255 ...   8   8   8]
im947.png,fearful,[3 3 3 ... 6 6 6]
im9.png,fearful,[99 99 99 ... 57 57 57]
im914.png,fearful,[254 254 254 ...  38  38  38]
im2413.png,fearful,[186 186 186 ...  58  58  58]
im241.png,fearful,[61 61 61 ... 59 59 59]
im176.png,fearful,[92 92 92 ... 14 14 14]
im2067.png,fearful,[101 101 101 ... 232 232 232]
im574.png,fearful,[  0   0   0 ... 166 166 166]
im751.png,fearful,[134 134 134 ... 129 129 129]
im3522.png,fearful,[255 255 255 ... 144 144 144]
im906.png,fearful,[148 148 148 ...  31  31  31]
im306.png,fearful,[70 70 70 ... 40 40 40]
im1204.png,fearful,[255 255 255 ... 144 144 144]
im419.png,fearful,[182 182 182 ... 218 218 218]
im857.png,fearful,[168 168 168 ...  54  54  54]
im2755.png,fearful,[115 115 115 ...  24  24  24]
im3793.png,fearful,[  1   1   1 ... 215 215 215]
im698.png,fearful,[ 69  69  69 ... 199 199 199]
im3930.png,fearful,[236 236 236 ... 127 127 127]
im1280.png,fearful,[255 255 255 ... 107 107 107]
im3306.png,fearful,[255 255 255 ...  19  19  19]
im2510.png,fearful,[ 43  43  43 ... 243 243 243]
im730.png,fearful,[174 174 174 ... 183 183 183]
im4077.png,fearful,[138 138 138 ...   0   0   0]
im1242.png,fearful,[205 205 205 ...  20  20  20]
im1882.png,fearful,[111 111 111 ... 187 187 187]
im327.png,fearful,[123 123 123 ...  85  85  85]
im1490.png,fearful,[135 135 135 ... 197 197 197]
im2676.png,fearful,[47 47 47 ... 57 57 57]
im2387.png,fearful,[224 224 224 ...  82  82  82]
im2858.png,fearful,[ 95  95  95 ... 178 178 178]
im3903.png,fearful,[170 170 170 ...  35  35  35]
im3912.png,fearful,[185 185 185 ... 130 130 130]
im2456.png,fearful,[250 250 250 ... 224 224 224]
im2221.png,fearful,[136 136 136 ... 255 255 255]
im706.png,fearful,[180 180 180 ... 211 211 211]
im3682.png,fearful,[165 165 165 ... 142 142 142]
im3754.png,fearful,[175 175 175 ... 254 254 254]
im2157.png,fearful,[232 232 232 ... 104 104 104]
im3323.png,fearful,[254 254 254 ... 236 236 236]
im2689.png,fearful,[211 211 211 ...  26  26  26]
im3954.png,fearful,[44 44 44 ... 49 49 49]
im223.png,fearful,[62 62 62 ... 29 29 29]
im426.png,fearful,[ 85  85  85 ... 255 255 255]
im3658.png,fearful,[ 24  24  24 ... 254 254 254]
im1990.png,fearful,[ 45  45  45 ... 121 121 121]
im2885.png,fearful,[91 91 91 ... 63 63 63]
im1110.png,fearful,[185 185 185 ... 162 162 162]
im1152.png,fearful,[140 140 140 ...  90  90  90]
im972.png,fearful,[ 52  52  52 ... 250 250 250]
im2527.png,fearful,[  0   0   0 ... 202 202 202]
im830.png,fearful,[142 142 142 ...  22  22  22]
im2011.png,fearful,[101 101 101 ...  14  14  14]
im124.png,fearful,[48 48 48 ... 27 27 27]
im2680.png,fearful,[140 140 140 ... 176 176 176]
im5.png,fearful,[ 59  59  59 ... 214 214 214]
im2818.png,fearful,[ 42  42  42 ... 197 197 197]
im1534.png,fearful,[ 49  49  49 ... 139 139 139]
im208.png,fearful,[60 60 60 ... 13 13 13]
im1318.png,fearful,[146 146 146 ...  39  39  39]
im2812.png,fearful,[170 170 170 ... 125 125 125]
im2583.png,fearful,[118 118 118 ... 101 101 101]
im2018.png,fearful,[240 240 240 ... 246 246 246]
im4040.png,fearful,[255 255 255 ... 108 108 108]
im1008.png,fearful,[244 244 244 ...  91  91  91]
im1487.png,fearful,[34 34 34 ... 12 12 12]
im1040.png,fearful,[123 123 123 ... 156 156 156]
im3410.png,fearful,[255 255 255 ... 255 255 255]
im2005.png,fearful,[44 44 44 ... 60 60 60]
im2537.png,fearful,[94 94 94 ... 51 51 51]
im2715.png,fearful,[131 131 131 ...  27  27  27]
im3561.png,fearful,[253 253 253 ... 123 123 123]
im2596.png,fearful,[79 79 79 ... 38 38 38]
im3888.png,fearful,[52 52 52 ... 38 38 38]
im3228.png,fearful,[141 141 141 ... 222 222 222]
im2019.png,fearful,[189 189 189 ... 230 230 230]
im1070.png,fearful,[ 67  67  67 ... 117 117 117]
im3717.png,fearful,[208 208 208 ... 177 177 177]
im1142.png,fearful,[234 234 234 ... 139 139 139]
im255.png,fearful,[34 34 34 ... 46 46 46]
im3739.png,fearful,[ 57  57  57 ... 250 250 250]
im2032.png,fearful,[202 202 202 ...  97  97  97]
im1231.png,fearful,[255 255 255 ... 135 135 135]
im2218.png,fearful,[ 0  0  0 ... 43 43 43]
im1295.png,fearful,[127 127 127 ... 170 170 170]
im138.png,fearful,[  0   0   0 ... 255 255 255]
im3512.png,fearful,[  0   0   0 ... 139 139 139]
im1361.png,fearful,[ 25  25  25 ... 163 163 163]
im697.png,fearful,[39 39 39 ... 90 90 90]
im3207.png,fearful,[  0   0   0 ... 214 214 214]
im1196.png,fearful,[  3   3   3 ... 187 187 187]
im1096.png,fearful,[ 25  25  25 ... 231 231 231]
im3893.png,fearful,[26 26 26 ...  9  9  9]
im2753.png,fearful,[46 46 46 ... 20 20 20]
im3260.png,fearful,[187 187 187 ... 160 160 160]
im1308.png,fearful,[61 61 61 ... 79 79 79]
im1885.png,fearful,[254 254 254 ...  60  60  60]
im3088.png,fearful,[252 252 252 ... 135 135 135]
im261.png,fearful,[112 112 112 ... 149 149 149]
